Mode	Category	Environment	Density	Compression	GameVersion	Revision	URL	Size
COMPLETE	WORLD_INITIAL_INTERNAL	LIVE	XHDPI	ETC2	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_WORLD_INITIAL_INTERNAL_XHDPI_ETC2_335.zip	43275794
COMPLETE	WORLD_INITIAL_INTERNAL	LIVE	XHDPI	PVRTC	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_WORLD_INITIAL_INTERNAL_XHDPI_PVRTC_335.zip	39076804
COMPLETE	WORLD_ADDITIONAL	LIVE	XHDPI	ETC1	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_WORLD_ADDITIONAL_XHDPI_ETC1_335.zip	399920056
COMPLETE	WORLD_ADDITIONAL	LIVE	XHDPI	ETC2	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_WORLD_ADDITIONAL_XHDPI_ETC2_335.zip	453239641
COMPLETE	WORLD_ADDITIONAL	LIVE	XHDPI	PVRTC	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_WORLD_ADDITIONAL_XHDPI_PVRTC_335.zip	431417071
COMPLETE	UI_INITIAL	LIVE	XHDPI	ETC1	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_UI_INITIAL_XHDPI_ETC1_335.zip	15342307
COMPLETE	UI_INITIAL	LIVE	XHDPI	ETC2	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_UI_INITIAL_XHDPI_ETC2_335.zip	18175500
COMPLETE	UI_INITIAL	LIVE	XHDPI	PVRTC	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_UI_INITIAL_XHDPI_PVRTC_335.zip	17760903
COMPLETE	UI_DYNAMIC	LIVE	XHDPI	ETC1	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_UI_DYNAMIC_XHDPI_ETC1_335.zip	154575573
COMPLETE	UI_DYNAMIC	LIVE	XHDPI	ETC2	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_UI_DYNAMIC_XHDPI_ETC2_335.zip	191422098
COMPLETE	UI_DYNAMIC	LIVE	XHDPI	PVRTC	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_UI_DYNAMIC_XHDPI_PVRTC_335.zip	193243907
COMPLETE	SOUND	LIVE	XHDPI	OGG	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_SOUND_XHDPI_OGG_335.zip	167426599
COMPLETE	SOUND	LIVE	XHDPI	MP3	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_SOUND_XHDPI_MP3_335.zip	145169690
COMPLETE	TEXT	LIVE	XHDPI	TXT	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_TEXT_XHDPI_TXT_335.zip	3296841
COMPLETE	TEXT_DE	LIVE	XHDPI	TXT	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_TEXT_DE_XHDPI_TXT_335.zip	3456660
COMPLETE	TEXT_FR	LIVE	XHDPI	TXT	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_TEXT_FR_XHDPI_TXT_335.zip	3301120
COMPLETE	TEXT_ES	LIVE	XHDPI	TXT	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_TEXT_ES_XHDPI_TXT_335.zip	3261582
COMPLETE	TEXT_IT	LIVE	XHDPI	TXT	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_TEXT_IT_XHDPI_TXT_335.zip	3229236
COMPLETE	TEXT_PT	LIVE	XHDPI	TXT	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_TEXT_PT_XHDPI_TXT_335.zip	3190910
COMPLETE	TEXT_RU	LIVE	XHDPI	TXT	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_TEXT_RU_XHDPI_TXT_335.zip	1441262
COMPLETE	TEXT_JA	LIVE	XHDPI	TXT	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_TEXT_JA_XHDPI_TXT_335.zip	3524756
COMPLETE	TEXT_KO	LIVE	XHDPI	TXT	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_TEXT_KO_XHDPI_TXT_335.zip	3497318
COMPLETE	TEXT_ZH_HANS	LIVE	XHDPI	TXT	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_TEXT_ZH_HANS_XHDPI_TXT_335.zip	1157275
COMPLETE	TEXT_ZH_HANT	LIVE	XHDPI	TXT	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_TEXT_ZH_HANT_XHDPI_TXT_335.zip	1185055
COMPLETE	UI_PARTICLES_INITIAL	LIVE	XHDPI	ETC1	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_UI_PARTICLES_INITIAL_XHDPI_ETC1_335.zip	5038763
COMPLETE	UI_PARTICLES_INITIAL	LIVE	XHDPI	ETC2	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_UI_PARTICLES_INITIAL_XHDPI_ETC2_335.zip	5859288
COMPLETE	UI_PARTICLES_INITIAL	LIVE	XHDPI	PVRTC	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_UI_PARTICLES_INITIAL_XHDPI_PVRTC_335.zip	3859363
COMPLETE	UI_BOOSTER_INITIAL	LIVE	XHDPI	ETC1	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_UI_BOOSTER_INITIAL_XHDPI_ETC1_335.zip	1683852
COMPLETE	UI_BOOSTER_INITIAL	LIVE	XHDPI	ETC2	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_UI_BOOSTER_INITIAL_XHDPI_ETC2_335.zip	2272121
COMPLETE	UI_BOOSTER_INITIAL	LIVE	XHDPI	PVRTC	8.0	335	http://content.disneyheroesgame.com/live/COMPLETE_LIVE_UI_BOOSTER_INITIAL_XHDPI_PVRTC_335.zip	2271815
